"","nom_mun","att_neigh.bin","att_party.bin","att_ngo.bin","att_union.bin","victim","tenure","age","women","edu","neighsec","vote","rural","party","partypri","partyprd","kinship","state"
"141","San Baltazar Chichicapam",0,0,0,0,"Not a victim",2,27,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",NA,"Oaxaca"
"142","San Baltazar Chichicapam",0,0,0,0,"Not a victim",5,43,1,2,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.69047619047619,"Oaxaca"
"143","San Baltazar Chichicapam",0,0,0,0,"Not a victim",5,68,0,1,"Worsened a lot/somewhat",2,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",NA,"Oaxaca"
"144","San Baltazar Chichicapam",0,0,0,0,"Not a victim",3,57,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.833333333333333,"Oaxaca"
"145","San Baltazar Chichicapam",0,0,0,0,"Not a victim",2,37,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.642857142857143,"Oaxaca"
"146","San Baltazar Chichicapam",0,0,0,0,"Not a victim",5,82,0,2,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.75,"Oaxaca"
"147","San Baltazar Chichicapam",0,0,0,0,"Not a victim",2,34,0,3,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.694444444444444,"Oaxaca"
"148","San Baltazar Chichicapam",0,0,0,0,"Not a victim",5,28,0,4,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.80952380952381,"Oaxaca"
"149","San Baltazar Chichicapam",0,0,0,0,"Not a victim",3,28,1,3,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.722222222222222,"Oaxaca"
"150","San Baltazar Chichicapam",0,0,0,0,"Not a victim",4,46,1,3,"Worsened a lot/somewhat",4,0,NA,NA,NA,0.75,"Oaxaca"
"151","Merida",0,1,1,1,"Victim",5,61,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.566666666666667,"Yucatan"
"152","Merida",1,1,0,0,"Victim",5,28,1,3,"Worsened a lot/somewhat",2,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.533333333333333,"Yucatan"
"153","Merida",1,1,NA,1,"Victim",5,41,0,3,"Improved a lot/somewhat or same",3,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.555555555555556,"Yucatan"
"154","Merida",1,0,1,1,"Not a victim",5,21,1,3,"Improved a lot/somewhat or same",2,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.523809523809524,"Yucatan"
"155","Merida",1,1,1,0,"Not a victim",4,49,0,4,"Improved a lot/somewhat or same",1,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.428571428571429,"Yucatan"
"156","Merida",1,0,1,0,"Not a victim",4,41,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.523809523809524,"Yucatan"
"157","Merida",1,1,0,0,"Not a victim",4,52,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.694444444444444,"Yucatan"
"158","Merida",1,0,1,1,"Victim",5,21,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.805555555555556,"Yucatan"
"159","Merida",1,1,NA,1,"Victim",5,27,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.404761904761905,"Yucatan"
"160","Merida",1,1,1,1,"Victim",5,71,1,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.791666666666667,"Yucatan"
"161","San Felipe Orizatlan",1,0,0,0,"Not a victim",5,35,1,3,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.595238095238095,"Hidalgo"
"162","San Felipe Orizatlan",1,0,0,0,"Not a victim",4,41,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.761904761904762,"Hidalgo"
"163","San Felipe Orizatlan",1,0,0,0,"Victim",2,31,1,2,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.761904761904762,"Hidalgo"
"164","San Felipe Orizatlan",0,0,0,0,"Not a victim",3,19,1,2,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.80952380952381,"Hidalgo"
"165","San Felipe Orizatlan",1,0,0,0,"Not a victim",5,38,1,2,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.642857142857143,"Hidalgo"
"166","San Felipe Orizatlan",0,0,1,1,"Victim",5,28,0,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.761904761904762,"Hidalgo"
"167","San Felipe Orizatlan",0,0,0,0,"Victim",5,41,0,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.452380952380952,"Hidalgo"
"168","San Felipe Orizatlan",1,1,1,1,"Victim",4,50,0,1,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.738095238095238,"Hidalgo"
"169","San Felipe Orizatlan",1,0,0,0,"Not a victim",5,27,0,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.785714285714286,"Hidalgo"
"170","San Felipe Orizatlan",1,0,0,0,"Victim",4,25,1,1,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.833333333333333,"Hidalgo"
"171","Los Cabos",1,1,1,0,"Not a victim",2,48,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.166666666666667,"Baja California Sur"
"172","Los Cabos",1,1,1,0,"Not a victim",3,41,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.571428571428571,"Baja California Sur"
"173","Los Cabos",1,1,1,1,"Not a victim",2,36,1,3,"Improved a lot/somewhat or same",1,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.30952380952381,"Baja California Sur"
"174","Los Cabos",1,1,1,1,"Not a victim",2,48,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.571428571428571,"Baja California Sur"
"175","Los Cabos",1,1,1,1,"Not a victim",4,19,1,4,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.761904761904762,"Baja California Sur"
"176","Los Cabos",1,1,1,0,"Not a victim",4,47,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.404761904761905,"Baja California Sur"
"177","Los Cabos",0,0,NA,1,"Not a victim",4,25,1,3,"Improved a lot/somewhat or same",3,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.166666666666667,"Baja California Sur"
"178","Los Cabos",0,0,0,0,"Not a victim",3,18,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.404761904761905,"Baja California Sur"
"179","Los Cabos",0,0,0,0,"Not a victim",4,36,0,4,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.166666666666667,"Baja California Sur"
"180","Los Cabos",0,0,0,0,"Not a victim",4,48,1,3,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Baja California Sur"
"181","San Martin Texmelucan",0,0,0,0,"Not a victim",4,47,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.857142857142857,"Puebla"
"182","San Martin Texmelucan",0,0,0,0,"Not a victim",3,47,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.476190476190476,"Puebla"
"183","San Martin Texmelucan",0,0,0,0,"Not a victim",5,83,0,3,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",1,"Puebla"
"184","San Martin Texmelucan",0,0,0,0,"Not a victim",3,35,1,4,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.523809523809524,"Puebla"
"185","San Martin Texmelucan",1,0,0,0,"Not a victim",4,23,0,4,"Improved a lot/somewhat or same",1,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Puebla"
"186","San Martin Texmelucan",0,0,0,0,"Not a victim",4,53,1,3,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",1,"Puebla"
"187","San Martin Texmelucan",0,0,0,0,"Not a victim",4,25,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.916666666666667,"Puebla"
"188","San Martin Texmelucan",0,0,0,0,"Not a victim",3,30,0,4,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",1,"Puebla"
"189","San Martin Texmelucan",0,0,0,0,"Not a victim",4,37,0,5,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.833333333333333,"Puebla"
"190","San Martin Texmelucan",0,0,0,0,"Not a victim",5,23,1,5,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.452380952380952,"Puebla"
"191","San Francisco Tetlanohcan",0,0,0,0,"Not a victim",5,19,0,4,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Tlaxcala"
"192","San Francisco Tetlanohcan",0,0,0,0,"Not a victim",5,31,1,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.428571428571429,"Tlaxcala"
"193","San Francisco Tetlanohcan",0,0,0,0,"Not a victim",5,51,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.452380952380952,"Tlaxcala"
"194","San Francisco Tetlanohcan",0,1,0,0,"Not a victim",5,30,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.642857142857143,"Tlaxcala"
"195","San Francisco Tetlanohcan",0,0,0,0,"Not a victim",5,60,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.428571428571429,"Tlaxcala"
"196","San Francisco Tetlanohcan",0,0,0,0,"Not a victim",5,23,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.738095238095238,"Tlaxcala"
"197","San Francisco Tetlanohcan",1,1,0,0,"Not a victim",5,28,0,2,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.571428571428571,"Tlaxcala"
"198","San Francisco Tetlanohcan",0,0,0,0,"Not a victim",4,59,0,1,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.214285714285714,"Tlaxcala"
"199","San Francisco Tetlanohcan",0,0,0,0,"Not a victim",5,37,0,3,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.452380952380952,"Tlaxcala"
"200","San Francisco Tetlanohcan",0,0,0,0,"Not a victim",4,30,0,3,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.476190476190476,"Tlaxcala"
"201","Oaxaca de Juarez",0,0,0,0,"Not a victim",4,35,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.619047619047619,"Oaxaca"
"202","Oaxaca de Juarez",1,1,0,0,"Not a victim",3,39,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.714285714285714,"Oaxaca"
"203","Oaxaca de Juarez",0,1,0,0,"Not a victim",5,52,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.833333333333333,"Oaxaca"
"204","Oaxaca de Juarez",1,0,0,0,"Not a victim",5,62,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.638888888888889,"Oaxaca"
"205","Oaxaca de Juarez",0,0,0,0,"Not a victim",4,22,1,5,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.833333333333333,"Oaxaca"
"206","Oaxaca de Juarez",1,0,0,0,"Not a victim",5,49,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.761904761904762,"Oaxaca"
"207","Oaxaca de Juarez",1,0,0,0,"Not a victim",5,52,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.380952380952381,"Oaxaca"
"208","Oaxaca de Juarez",1,0,0,0,"Not a victim",1,42,1,2,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.69047619047619,"Oaxaca"
"209","Oaxaca de Juarez",1,0,0,0,"Not a victim",5,55,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.69047619047619,"Oaxaca"
"210","Oaxaca de Juarez",0,0,0,0,"Not a victim",4,64,0,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.785714285714286,"Oaxaca"
"211","Santo Domingo Tehuantepec",1,0,0,0,"Not a victim",3,39,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.638888888888889,"Oaxaca"
"212","Santo Domingo Tehuantepec",0,0,0,0,"Not a victim",4,29,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.583333333333333,"Oaxaca"
"213","Santo Domingo Tehuantepec",1,0,0,0,"Not a victim",5,62,0,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.666666666666667,"Oaxaca"
"214","Santo Domingo Tehuantepec",0,0,0,0,"Not a victim",5,55,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.611111111111111,"Oaxaca"
"215","Santo Domingo Tehuantepec",1,1,1,1,"Not a victim",4,32,1,4,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.642857142857143,"Oaxaca"
"216","Santo Domingo Tehuantepec",0,0,0,0,"Not a victim",5,29,0,3,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.619047619047619,"Oaxaca"
"217","Santo Domingo Tehuantepec",0,1,0,0,"Not a victim",3,38,1,3,"Improved a lot/somewhat or same",4,0,NA,NA,NA,0.766666666666667,"Oaxaca"
"218","Santo Domingo Tehuantepec",0,0,0,0,"Not a victim",5,60,1,2,"Worsened a lot/somewhat",4,0,NA,NA,NA,0.541666666666667,"Oaxaca"
"219","Santo Domingo Tehuantepec",1,0,0,0,"Not a victim",5,45,0,5,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.714285714285714,"Oaxaca"
"220","Santo Domingo Tehuantepec",0,1,0,0,"Not a victim",5,22,1,5,"Improved a lot/somewhat or same",NA,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.722222222222222,"Oaxaca"
"221","Las Margaritas",0,0,0,0,"Not a victim",4,44,0,2,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.69047619047619,"Chiapas"
